"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
184.000000000003,-0.557257427794226,-1.94405545533108,2.50131288312531
184.200000000003,-0.292630492969995,-2.16856422860613,2.46119472157613
184.400000000003,-0.190017641839095,-2.32819783253862,2.51821547437771
184.600000000003,-0.123829435740913,-2.31021272189827,2.43404215763919
184.800000000003,0.0892069999184956,-2.31466278842678,2.22545578850828
185.000000000003,0.391954678987822,-2.47591642876775,2.08396174977993
185.200000000003,0.54862601994371,-2.63623584873468,2.08760982879097
185.400000000003,0.599097199455336,-2.63965848604166,2.04056128658632
185.600000000003,0.746545671456528,-2.56569219643921,1.81914652498268
185.800000000003,1.03046709547172,-2.63091006315024,1.60044296767852
186.000000000003,1.24620626290342,-2.7782361307883,1.53202986788488
186.200000000003,1.29164997816681,-2.79447814425431,1.5028281660875
186.400000000003,1.36461319020323,-2.67180992240404,1.30719673220082
186.600000000003,1.59124983939589,-2.62645420230416,1.03520436290827
186.800000000003,1.83546725707623,-2.72467494863738,0.889207691561152
187.000000000003,1.90347426372306,-2.74839297221657,0.844918708493511
187.200000000003,1.91103553291644,-2.61605224485603,0.705016711939584
